plm_m_oid,plm_oid,plm_m_id,plm_i_name,plm_i_createtime,plm_i_checkintime,plm_cailiao,plm_checkintime,plm_weight,plm_wllx,plm_wlly,plm_guige,plm_gylx
662,662,662,管,"2018-09-15 21:36:01","2018-09-15 21:36:01",管,"2018-09-15 21:36:01",18.854713352541573,产品配套,外协,NULL,NULL
663,663,663,管,"2018-09-15 21:36:01","2018-09-15 21:36:01",管,"2018-09-15 21:36:01",64.50432590129705,产品配套,外协,NULL,NULL
664,664,664,管,"2018-09-15 21:36:01","2018-09-15 21:36:01",管,"2018-09-15 21:36:01",67.73722169415768,专用部件,自制,NULL,NULL
665,665,665,管,"2018-09-15 21:36:01","2018-09-15 21:36:01",管,"2018-09-15 21:36:01",44.91744987115113,专用部件,外协,NULL,NULL
666,666,666,管,"2018-09-15 21:36:01","2018-09-15 21:36:01",管,"2018-09-15 21:36:01",74.64677518170943,机加件,外协,NULL,NULL
667,667,667,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",13.74538817081069,国标件,外购,NULL,NULL
668,668,668,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",4.289798539331713,专用零件,自制,NULL,NULL
669,669,669,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",50.316510638256695,非标外购件,自制,NULL,NULL
670,670,670,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",23.62849057071613,国标件,外协,NULL,NULL
671,671,671,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",41.404059603530555,产品配套,自制,NULL,NULL
672,672,672,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",38.83141538042069,专用部件,自制,NULL,NULL
673,673,673,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",91.81371293703424,企标件,自制,NULL,NULL
674,674,674,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",64.12954786431865,非标外购件,外购,NULL,NULL
675,675,675,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",47.517356964575406,机加件,自制,NULL,NULL
676,676,676,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",72.89119578924765,机加件,外购,NULL,NULL
677,677,677,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",84.46012952710583,产品配套,外购,NULL,NULL
678,678,678,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",35.517410106126746,非标外购件,自制,NULL,NULL
679,679,679,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",84.23716565671012,产品配套,外协,NULL,NULL
680,680,680,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",63.045416125179955,国标件,外购,NULL,NULL
681,681,681,加强板,"2018-09-15 21:36:01","2018-09-15 21:36:01",加强板,"2018-09-15 21:36:01",8.296473518491364,非标外购件,外购,NULL,NULL
682,682,682,底架结构,"2018-09-15 21:36:01","2018-09-15 21:36:01",底架结构,"2018-09-15 21:36:01",88.70751920614683,企标件,外协,NULL,NULL
683,683,683,集油器,"2018-09-15 21:36:02","2018-09-15 21:36:02",集油器,"2018-09-15 21:36:02",93.0961085434644,产品配套,外购,NULL,NULL
684,684,684,转向油罐,"2018-09-15 21:36:02","2018-09-15 21:36:02",转向油罐,"2018-09-15 21:36:02",54.35978968166341,产品配套,自制,NULL,NULL
685,685,685,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",28.216713691344353,企标件,自制,NULL,NULL
686,686,686,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",36.718801982801274,机加件,外协,NULL,NULL
687,687,687,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",44.36455912989954,专用部件,外购,NULL,NULL
688,688,688,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",80.38818308301606,非标外购件,外购,NULL,NULL
689,689,689,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",33.73693113116683,机加件,外协,NULL,NULL
690,690,690,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",69.9652864224679,专用部件,外协,NULL,NULL
691,691,691,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",41.03471543664278,机加件,自制,NULL,NULL
692,692,692,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",10.616258688611124,非标外购件,外协,NULL,NULL
693,693,693,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",81.0992274649644,非标外购件,外购,NULL,NULL
694,694,694,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",87.35343312810701,产品配套,外购,NULL,NULL
695,695,695,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",12.599720716374962,企标件,自制,NULL,NULL
696,696,696,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",1.4873955841184783,企标件,外协,NULL,NULL
697,697,697,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",55.24154003732161,非标外购件,自制,NULL,NULL
698,698,698,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",9.807612360442642,专用部件,自制,NULL,NULL
699,699,699,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",85.0464298397566,专用部件,外协,NULL,NULL
700,700,700,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",66.84474459682144,国标件,自制,NULL,NULL
701,701,701,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",70.3606247501476,专用零件,外购,NULL,NULL
702,702,702,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",70.13705419694094,产品配套,外购,NULL,NULL
703,703,703,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",15.610695899617477,产品配套,自制,NULL,NULL
704,704,704,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",59.9529078162326,产品配套,外协,NULL,NULL
705,705,705,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",26.132657581649987,非标外购件,自制,NULL,NULL
706,706,706,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",69.78399944917416,专用部件,外协,NULL,NULL
707,707,707,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",21.606881158264855,专用部件,自制,NULL,NULL
708,708,708,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",76.31130221512778,企标件,外协,NULL,NULL
709,709,709,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",0.6894592310615955,专用部件,外协,NULL,NULL
710,710,710,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",56.26909882523138,专用部件,外购,NULL,NULL
711,711,711,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",66.50284287179932,专用零件,外协,NULL,NULL
712,712,712,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",22.64572758674508,机加件,外协,NULL,NULL
713,713,713,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",99.37812669966068,机加件,外购,NULL,NULL
714,714,714,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",22.800380435527956,专用部件,自制,NULL,NULL
715,715,715,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",94.328819405652,机加件,外购,NULL,NULL
716,716,716,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",75.91697221893978,非标外购件,外购,NULL,NULL
717,717,717,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",78.90952877484771,企标件,外购,NULL,NULL
718,718,718,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",89.7326536060048,机加件,自制,NULL,NULL
719,719,719,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",70.20272996252044,国标件,外协,NULL,NULL
720,720,720,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",96.55075252530577,专用零件,外协,NULL,NULL
721,721,721,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",19.6605771959534,专用零件,外协,NULL,NULL
722,722,722,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",85.7156399623916,机加件,外购,NULL,NULL
723,723,723,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",53.52105496940539,产品配套,外协,NULL,NULL
724,724,724,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",96.80878636562264,国标件,外协,NULL,NULL
725,725,725,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",55.324736441118425,机加件,外购,NULL,NULL
726,726,726,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",41.034897089526076,企标件,自制,NULL,NULL
727,727,727,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",54.60212484414608,国标件,自制,NULL,NULL
728,728,728,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",9.391554768179377,专用零件,外购,NULL,NULL
729,729,729,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",1.6294537955563237,产品配套,外购,NULL,NULL
730,730,730,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",61.033397110295084,国标件,自制,NULL,NULL
731,731,731,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",84.55609266660828,企标件,外购,NULL,NULL
732,732,732,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",2.1563575748063335,企标件,自制,NULL,NULL
733,733,733,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",7.624398474422167,非标外购件,外购,NULL,NULL
734,734,734,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",53.217787898309965,机加件,自制,NULL,NULL
735,735,735,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",85.49358674334464,机加件,外协,NULL,NULL
736,736,736,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",11.674453595680845,国标件,外协,NULL,NULL
737,737,737,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",73.34412814118707,产品配套,外购,NULL,NULL
738,738,738,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",65.25950564858749,非标外购件,自制,NULL,NULL
739,739,739,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",49.33854545675961,产品配套,外购,NULL,NULL
740,740,740,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",27.892408343046483,专用部件,自制,NULL,NULL
741,741,741,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",51.80528153143573,专用零件,自制,NULL,NULL
742,742,742,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",64.49649108506183,机加件,外协,NULL,NULL
743,743,743,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",5.542894726163128,产品配套,外协,NULL,NULL
744,744,744,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",63.14982026306264,产品配套,自制,NULL,NULL
745,745,745,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",7.006431629041665,机加件,外协,NULL,NULL
746,746,746,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",0.713905968943418,企标件,外协,NULL,NULL
747,747,747,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",87.74108370878488,专用零件,外协,NULL,NULL
748,748,748,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",98.56655315536497,非标外购件,外协,NULL,NULL
749,749,749,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",45.18418957444387,产品配套,外购,NULL,NULL
750,750,750,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",72.51920832965342,国标件,外购,NULL,NULL
751,751,751,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",63.35623657104459,产品配套,外购,NULL,NULL
752,752,752,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",60.96526387335297,非标外购件,外协,NULL,NULL
753,753,753,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",65.65764415701696,专用零件,自制,NULL,NULL
754,754,754,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",43.54793909331488,国标件,自制,NULL,NULL
755,755,755,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",77.41118128179251,国标件,外协,NULL,NULL
756,756,756,管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",管接头,"2018-09-15 21:36:02",1.7744153936203988,专用部件,外协,NULL,NULL
757,757,757,带四路干燥器,"2018-09-15 21:36:02","2018-09-15 21:36:02",带四路干燥器,"2018-09-15 21:36:02",7.680843082508215,专用零件,外购,NULL,NULL
758,758,758,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",10.740719071950533,国标件,外协,NULL,NULL
759,759,759,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",45.12303909367026,专用零件,外协,NULL,NULL
760,760,760,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",6.001165335911751,国标件,外协,NULL,NULL
761,761,761,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",76.49500630488035,产品配套,外协,NULL,NULL
762,762,762,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",1.848736316753552,企标件,外协,NULL,NULL
763,763,763,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",47.4703271236251,非标外购件,外购,NULL,NULL
764,764,764,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",87.88794009262986,国标件,自制,NULL,NULL
765,765,765,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",39.67326729494424,机加件,自制,NULL,NULL
766,766,766,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",23.35188217519256,机加件,外协,NULL,NULL
767,767,767,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",63.15333387556299,专用零件,外协,NULL,NULL
768,768,768,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",45.835338662164204,企标件,外协,NULL,NULL
769,769,769,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",31.781743219767634,产品配套,外协,NULL,NULL
770,770,770,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",30.30588908263332,企标件,自制,NULL,NULL
771,771,771,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",19.287851697137583,非标外购件,外购,NULL,NULL
772,772,772,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",53.42815094983209,产品配套,自制,NULL,NULL
773,773,773,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",33.79083810238589,国标件,外购,NULL,NULL
774,774,774,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",79.61955128288356,产品配套,自制,NULL,NULL
775,775,775,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",35.94407245763407,专用部件,外协,NULL,NULL
776,776,776,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",9.605239052357984,产品配套,外协,NULL,NULL
777,777,777,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",50.59940431897982,专用部件,自制,NULL,NULL
778,778,778,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",22.280483910816894,专用部件,自制,NULL,NULL
779,779,779,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",23.415755678579043,专用零件,外协,NULL,NULL
780,780,780,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",24.570275995216896,专用部件,外购,NULL,NULL
781,781,781,封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",封板,"2018-09-15 21:36:02",2.7823240781222447,机加件,外购,NULL,NULL
782,782,782,后簧后销,"2018-09-15 21:36:02","2018-09-15 21:36:02",后簧后销,"2018-09-15 21:36:02",11.443275080357985,产品配套,外购,NULL,NULL
783,783,783,蓄电池箱,"2018-09-15 21:36:02","2018-09-15 21:36:02",蓄电池箱,"2018-09-15 21:36:02",22.19433340203434,专用零件,自制,NULL,NULL
784,784,784,回转减速机,"2018-09-15 21:36:02","2018-09-15 21:36:02",回转减速机,"2018-09-15 21:36:02",75.37730424864279,专用部件,外协,NULL,NULL
785,785,785,车身反光标识,"2018-09-15 21:36:02","2018-09-15 21:36:02",车身反光标识,"2018-09-15 21:36:02",44.15978798545418,产品配套,自制,NULL,NULL
786,786,786,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",42.14822492589286,国标件,自制,NULL,NULL
787,787,787,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",74.35738809693251,产品配套,外协,NULL,NULL
788,788,788,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",6.175870338368883,非标外购件,外协,NULL,NULL
789,789,789,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",49.45964070466311,机加件,外协,NULL,NULL
790,790,790,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",50.01840811665158,非标外购件,自制,NULL,NULL
791,791,791,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",94.59089667997418,企标件,外购,NULL,NULL
792,792,792,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",30.183146320969023,专用部件,自制,NULL,NULL
793,793,793,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",76.60913548834966,非标外购件,外购,NULL,NULL
794,794,794,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",6.758787701232061,专用部件,外购,NULL,NULL
795,795,795,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",16.722467421865574,专用零件,自制,NULL,NULL
796,796,796,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",89.88191000675955,产品配套,自制,NULL,NULL
797,797,797,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",16.816821313843644,非标外购件,自制,NULL,NULL
798,798,798,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",20.874717665600826,专用零件,外协,NULL,NULL
799,799,799,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",28.368660970425264,国标件,外协,NULL,NULL
800,800,800,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",67.30391055617707,专用部件,自制,NULL,NULL
801,801,801,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",58.64700952481151,专用零件,自制,NULL,NULL
802,802,802,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",58.81176890231924,非标外购件,外购,NULL,NULL
803,803,803,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",36.70560554709841,非标外购件,外协,NULL,NULL
804,804,804,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",67.27025046300116,企标件,外购,NULL,NULL
805,805,805,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",14.986533028358707,产品配套,外协,NULL,NULL
806,806,806,支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架,"2018-09-15 21:36:02",37.783796609593026,企标件,外购,NULL,NULL
