plm_m_oid,plm_oid,plm_m_id,plm_i_name,plm_i_createtime,plm_i_checkintime,plm_cailiao,plm_checkintime,plm_weight,plm_wllx,plm_wlly,plm_guige,plm_gylx
672,672,672,加强板,"2018-09-15 21:21:09","2018-09-15 21:21:09",加强板,"2018-09-15 21:21:09",58.838389056205166,机加件,自制,NULL,NULL
673,673,673,加强板,"2018-09-15 21:21:09","2018-09-15 21:21:09",加强板,"2018-09-15 21:21:09",25.494105814568346,产品配套,自制,NULL,NULL
674,674,674,加强板,"2018-09-15 21:21:09","2018-09-15 21:21:09",加强板,"2018-09-15 21:21:09",51.14558554867137,产品配套,自制,NULL,NULL
675,675,675,加强板,"2018-09-15 21:21:09","2018-09-15 21:21:09",加强板,"2018-09-15 21:21:09",41.189556690376406,专用部件,自制,NULL,NULL
676,676,676,加强板,"2018-09-15 21:21:09","2018-09-15 21:21:09",加强板,"2018-09-15 21:21:09",70.25322394805953,机加件,外购,NULL,NULL
677,677,677,加强板,"2018-09-15 21:21:09","2018-09-15 21:21:09",加强板,"2018-09-15 21:21:09",87.35877469624754,国标件,外购,NULL,NULL
678,678,678,加强板,"2018-09-15 21:21:09","2018-09-15 21:21:09",加强板,"2018-09-15 21:21:09",59.728734363173565,国标件,外协,NULL,NULL
679,679,679,加强板,"2018-09-15 21:21:09","2018-09-15 21:21:09",加强板,"2018-09-15 21:21:09",89.68247578756896,专用零件,外协,NULL,NULL
680,680,680,加强板,"2018-09-15 21:21:09","2018-09-15 21:21:09",加强板,"2018-09-15 21:21:09",77.5978174486899,机加件,外协,NULL,NULL
681,681,681,加强板,"2018-09-15 21:21:09","2018-09-15 21:21:09",加强板,"2018-09-15 21:21:09",51.610308852166874,专用零件,外购,NULL,NULL
682,682,682,底架结构,"2018-09-15 21:21:09","2018-09-15 21:21:09",底架结构,"2018-09-15 21:21:09",90.96572537484174,非标外购件,自制,NULL,NULL
683,683,683,集油器,"2018-09-15 21:21:09","2018-09-15 21:21:09",集油器,"2018-09-15 21:21:09",13.564175977111937,非标外购件,自制,NULL,NULL
684,684,684,转向油罐,"2018-09-15 21:21:09","2018-09-15 21:21:09",转向油罐,"2018-09-15 21:21:09",45.7054475122887,国标件,外购,NULL,NULL
685,685,685,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",37.012715260815696,机加件,自制,NULL,NULL
686,686,686,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",73.61870128474987,机加件,外协,NULL,NULL
687,687,687,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",17.59055983799739,国标件,自制,NULL,NULL
688,688,688,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",61.89946306231528,国标件,自制,NULL,NULL
689,689,689,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",95.05799924561215,国标件,外协,NULL,NULL
690,690,690,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",90.15497775663313,企标件,外协,NULL,NULL
691,691,691,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",4.536598536909642,国标件,外购,NULL,NULL
692,692,692,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",13.390782621041064,专用部件,自制,NULL,NULL
693,693,693,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",4.181303822802063,专用部件,外协,NULL,NULL
694,694,694,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",57.77968475083877,国标件,外购,NULL,NULL
695,695,695,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",23.013841391347654,企标件,外购,NULL,NULL
696,696,696,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",62.22520203065589,专用部件,自制,NULL,NULL
697,697,697,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",26.091065245354507,非标外购件,外购,NULL,NULL
698,698,698,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",81.7399895375768,专用零件,外协,NULL,NULL
699,699,699,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",62.42526928687499,机加件,外购,NULL,NULL
700,700,700,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",33.39823110567376,专用部件,外协,NULL,NULL
701,701,701,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",50.96077343852572,专用零件,外购,NULL,NULL
702,702,702,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",66.45375451039752,国标件,自制,NULL,NULL
703,703,703,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",44.12088991886339,机加件,外协,NULL,NULL
704,704,704,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",54.408496371679796,专用零件,自制,NULL,NULL
705,705,705,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",25.738419619378416,企标件,外购,NULL,NULL
706,706,706,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",61.018502835307245,专用零件,外协,NULL,NULL
707,707,707,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",37.489428978652825,机加件,自制,NULL,NULL
708,708,708,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",39.567728879635034,产品配套,外购,NULL,NULL
709,709,709,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",41.17019964259821,产品配套,外协,NULL,NULL
710,710,710,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",39.696237499625234,专用零件,外购,NULL,NULL
711,711,711,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",48.739706296766705,产品配套,外购,NULL,NULL
712,712,712,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",29.71110964795869,专用零件,外协,NULL,NULL
713,713,713,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",42.25380892045927,专用零件,外协,NULL,NULL
714,714,714,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",6.067709512046515,企标件,自制,NULL,NULL
715,715,715,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",96.09681384096628,机加件,外协,NULL,NULL
716,716,716,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",81.85045839487768,机加件,外协,NULL,NULL
717,717,717,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",47.03594760852139,非标外购件,外购,NULL,NULL
718,718,718,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",31.887303421236478,企标件,外协,NULL,NULL
719,719,719,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",39.621740376656355,产品配套,外协,NULL,NULL
720,720,720,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",94.91454207397929,机加件,外协,NULL,NULL
721,721,721,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",9.851622844621321,专用部件,外协,NULL,NULL
722,722,722,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",93.12701416281027,机加件,外协,NULL,NULL
723,723,723,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",43.26037503980792,企标件,外协,NULL,NULL
724,724,724,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",60.15751602555004,专用部件,自制,NULL,NULL
725,725,725,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",81.82490878729432,机加件,外购,NULL,NULL
726,726,726,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",30.448355716400975,专用部件,自制,NULL,NULL
727,727,727,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",5.138452968967311,非标外购件,自制,NULL,NULL
728,728,728,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",36.486360528204386,专用部件,外购,NULL,NULL
729,729,729,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",81.66221499694409,产品配套,外购,NULL,NULL
730,730,730,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",92.04329863662427,专用部件,外协,NULL,NULL
731,731,731,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",94.97931084791841,非标外购件,外购,NULL,NULL
732,732,732,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",11.851918572267383,产品配套,外购,NULL,NULL
733,733,733,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",66.73557516581639,专用部件,自制,NULL,NULL
734,734,734,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",31.7466371687703,专用零件,自制,NULL,NULL
735,735,735,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",73.98439092240694,机加件,外协,NULL,NULL
736,736,736,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",14.998651726804479,机加件,自制,NULL,NULL
737,737,737,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",60.0571714238443,机加件,自制,NULL,NULL
738,738,738,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",64.48364577012954,非标外购件,外协,NULL,NULL
739,739,739,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",93.51651650641001,国标件,外协,NULL,NULL
740,740,740,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",72.66438679776131,专用部件,自制,NULL,NULL
741,741,741,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",73.73571540882831,专用零件,外购,NULL,NULL
742,742,742,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",1.4112190160195492,机加件,自制,NULL,NULL
743,743,743,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",96.3140263293417,机加件,外购,NULL,NULL
744,744,744,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",87.66791186084589,专用部件,外购,NULL,NULL
745,745,745,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",78.02807126946212,专用部件,外协,NULL,NULL
746,746,746,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",95.79745108055039,国标件,外购,NULL,NULL
747,747,747,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",13.740188357942905,国标件,自制,NULL,NULL
748,748,748,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",22.810092536008664,专用部件,外协,NULL,NULL
749,749,749,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",15.189825971123538,专用部件,外购,NULL,NULL
750,750,750,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",45.88703773450871,国标件,自制,NULL,NULL
751,751,751,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",34.35296590019467,专用零件,外购,NULL,NULL
752,752,752,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",54.5764105987532,国标件,外购,NULL,NULL
753,753,753,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",63.22365960793533,非标外购件,外协,NULL,NULL
754,754,754,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",71.69336190449327,专用零件,自制,NULL,NULL
755,755,755,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",8.824908358800442,专用零件,外协,NULL,NULL
756,756,756,管接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",管接头,"2018-09-15 21:21:09",24.713094908248635,产品配套,外协,NULL,NULL
757,757,757,带四路干燥器,"2018-09-15 21:21:09","2018-09-15 21:21:09",带四路干燥器,"2018-09-15 21:21:09",99.48569317382872,产品配套,外协,NULL,NULL
758,758,758,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",10.198330603680317,专用部件,外购,NULL,NULL
759,759,759,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",14.993183314306414,国标件,外协,NULL,NULL
760,760,760,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",6.927470434909322,专用零件,外协,NULL,NULL
761,761,761,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",55.29169668083509,机加件,自制,NULL,NULL
762,762,762,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",60.25508292829498,专用零件,外购,NULL,NULL
763,763,763,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",77.78574548465612,非标外购件,自制,NULL,NULL
764,764,764,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",58.238112715990795,专用零件,外协,NULL,NULL
765,765,765,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",18.912986201161697,国标件,自制,NULL,NULL
766,766,766,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",43.867758293089395,专用零件,自制,NULL,NULL
767,767,767,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",69.87629095132208,国标件,外协,NULL,NULL
768,768,768,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",82.58746119250499,非标外购件,外协,NULL,NULL
769,769,769,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",49.93575753033912,国标件,外购,NULL,NULL
770,770,770,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",7.187145413670604,专用部件,外购,NULL,NULL
771,771,771,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",29.138225880484825,非标外购件,外协,NULL,NULL
772,772,772,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",82.48475436254094,专用零件,自制,NULL,NULL
773,773,773,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",74.08431967105311,产品配套,外购,NULL,NULL
774,774,774,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",86.32685829529565,国标件,外协,NULL,NULL
775,775,775,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",78.57175101922591,国标件,外协,NULL,NULL
776,776,776,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",35.229461021258345,产品配套,外购,NULL,NULL
777,777,777,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",15.299262879352781,机加件,外购,NULL,NULL
778,778,778,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",54.351453987083254,国标件,外购,NULL,NULL
779,779,779,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",76.97904129304072,国标件,外协,NULL,NULL
780,780,780,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",80.88210873833607,专用部件,外协,NULL,NULL
781,781,781,封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",封板,"2018-09-15 21:21:09",71.7166027563212,专用部件,外购,NULL,NULL
782,782,782,后簧后销,"2018-09-15 21:21:09","2018-09-15 21:21:09",后簧后销,"2018-09-15 21:21:09",67.11369173865756,非标外购件,外购,NULL,NULL
783,783,783,蓄电池箱,"2018-09-15 21:21:09","2018-09-15 21:21:09",蓄电池箱,"2018-09-15 21:21:09",16.612323720543152,专用零件,自制,NULL,NULL
784,784,784,回转减速机,"2018-09-15 21:21:09","2018-09-15 21:21:09",回转减速机,"2018-09-15 21:21:09",95.05536533781557,专用零件,自制,NULL,NULL
785,785,785,车身反光标识,"2018-09-15 21:21:09","2018-09-15 21:21:09",车身反光标识,"2018-09-15 21:21:09",67.35428894119082,国标件,外协,NULL,NULL
786,786,786,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",29.093175239487824,非标外购件,外购,NULL,NULL
787,787,787,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",79.10157399567429,专用部件,外协,NULL,NULL
788,788,788,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",72.05728970411297,产品配套,外购,NULL,NULL
789,789,789,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",34.510422174987475,专用部件,外协,NULL,NULL
790,790,790,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",42.67311442140331,企标件,外协,NULL,NULL
791,791,791,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",92.83901560104869,机加件,自制,NULL,NULL
792,792,792,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",88.94607292474765,专用部件,外协,NULL,NULL
793,793,793,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",88.8538628171842,企标件,自制,NULL,NULL
794,794,794,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",53.99970638279513,非标外购件,自制,NULL,NULL
795,795,795,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",65.77057539081338,产品配套,外购,NULL,NULL
796,796,796,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",38.73609521432958,产品配套,自制,NULL,NULL
797,797,797,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",34.98542655391373,企标件,自制,NULL,NULL
798,798,798,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",87.9521222474552,企标件,自制,NULL,NULL
799,799,799,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",22.798348871830264,专用部件,自制,NULL,NULL
800,800,800,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",66.61228831048504,专用部件,外购,NULL,NULL
801,801,801,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",38.031620620105855,机加件,自制,NULL,NULL
802,802,802,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",57.51549936947694,专用零件,外购,NULL,NULL
803,803,803,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",2.184718914709527,产品配套,自制,NULL,NULL
804,804,804,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",82.15463504492782,国标件,外购,NULL,NULL
805,805,805,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",83.7609464525457,产品配套,外协,NULL,NULL
806,806,806,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",79.7097665275162,产品配套,外协,NULL,NULL
807,807,807,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",66.64298634534278,企标件,外购,NULL,NULL
808,808,808,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",73.35407329593087,国标件,自制,NULL,NULL
809,809,809,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",73.19355917803831,机加件,外购,NULL,NULL
810,810,810,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",29.786528477600417,非标外购件,外协,NULL,NULL
811,811,811,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",38.048081535600645,产品配套,外购,NULL,NULL
812,812,812,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",31.723893269985115,企标件,自制,NULL,NULL
813,813,813,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",88.24798099626021,产品配套,自制,NULL,NULL
814,814,814,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",90.31314492772974,产品配套,外购,NULL,NULL
815,815,815,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",97.7431127986575,非标外购件,外购,NULL,NULL
816,816,816,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",25.552092135310744,国标件,外购,NULL,NULL
817,817,817,支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",支架,"2018-09-15 21:21:09",37.34409977549979,产品配套,外协,NULL,NULL
